i	200000	0	335181,394650,355471,746635,725407,325507,328910,341860,322046,753214,736482,332292,728250,353001,331798,725753,335875,745643,726756,730188,718406,326332,742672,745479,725732,344529,347604,319636,744227,767830,319285,336640,740608,721143,331229,337319,350852,319831
i	200000	1	383201,792650,338873,347035,391718,927575,718972,720849,327301,335208,335283,321241,723478,731481,339669,324648,783122,718035,740087,339232,328163,351759,432688,316767,831927,834403,327673,358455,726740,322261,363507,743274,330719,758369,738847,756071,318362,732890,317630,326664,360487,732224,335782,751938
i	200000	2	407674,332905,745816,319130,740388,751099,343984,327008,782353,337036,330452,733724,724038,727221,331917,323593,357057,373960,402422,785364,398998,744099,887236,727815,794478,796953,335011,325190,343013,347169,767538,749337,757559,327138,348596,322483,800510,385062,347178,743348,323093,324309,323738,743080,323759,324037
i	200000	3	414194,879275,336918,384396,330742,330962,731122,325714,334144,321023,322591,316226,341248,334035,320965,330088,331918,343339,343867,326036,732562,358216,759832,340926,775824,317686,332279,331133,327614,329640,335351,341805,743465,724684,328419,323100
i	200000	4	723036,491683,327407,893704,340129,342441,759259,322390,745660,322187,325997,323269,328914,341561,332185,755362,364997,337270,318670,340212,746999,323286,727351,342511,341631,328305,335393,335040,721769,718772,331992,327006,719185,726836,737346,722502
i	200000	5	339145,372871,792587,351714,319337,329546,360255,771893,342637,345255,323810,319199,723230,718344,730824,722632,320418,354270,326157,402514,348325,763828,327821,330196,340160,726042,722247,326605,727867,321370,331990,353476,739145,725162,323413,322253,734330,752265,327879,324549,727482,328299,329422,785946,719594,717976,754514
i	200000	6	392578,390032,788988,732875,735101,354102,346875,355438,347079,323488,733815,337605,336880,375919,339044,719211,322405,323190,330582,335739,725447,352743,328009,754916,748174,351389,739058,745923,726938,355912,787493,742959,734886,729008,722165,723563,753538,342321,322132,770907,343603,724066,332793
i	200000	7	968540,978325,1011283,395391,423744,419856,365148,742094,743426,358598,783412,354098,794424,745499,394600,805567,740420,739519,386439,755240,354718,328462,336988,772766,335916,342766,343058,338687,764569,340358,728936,728490,322331,725454,323450,322394,331803,335435,323771,334808,334813,338421,725162,723054,319664
i	200000	8	339340,759615,328516,725654,747975,723930,363642,323330,323769,324915,741430,337689,722076,316146,731608,740488,325904,330069,827549,798214,345965,330792,722436,376129,739364,735365,742896,727196,329817,318701,319149,731653,341667,331052,394036,412654,353063,765913,323884,722024,731534,734757,738335,728041,332859,321132,327729,743051
i	200000	9	463941,322553,340540,744302,316813,747222,731488,720069,724621,722291,720263,722704,727816,330919,735504,323630,326998,727314,734553,719034,382554,770165,342416,723786,722555,738340,738520,772023,716778,331819,375240,328782,343510,401930,410082,318833,727106,744837,373737,719059,326648,349706,744837,729149,325327,328534,723985
i	400000	0	329182,349661,349007,740060,339280,739408,351386,369650,375472,331979,784028,348738,339558,725905,319634,730073,354381,362276,326683,745337,727808,718105,344724,347063,362712,361767,332861,729432,323141,326556,318290,323007,324055,740384,331172,355166,457909,835953,324887,324059,740120,321620,774059,779693,738714,383541,774154,794272,721073,722966,723397,318806
i	400000	1	445206,415977,790302,323849,332068,724831,719795,325971,326149,723401,406154,436918,392296,355181,721656,321205,759136,745242,323919,739750,328065,748639,736576,320228,721312,336154,720124,330886,339781,323342,734493,356624,335658,325045,722054,765764,766764,326862,748897,722689,327028,367030,331228,326930,741608,735741,726945,723339,723940
i	400000	2	738230,730895,785766,726081,724609,785818,719816,720712,731466,343623,786614,442498,448077,350920,762976,787861,730674,314945,323968,331465,731840,330525,391601,346204,349195,740289,752126,333005,723600,327440,341506,369109,736235,345083,835130,374527,765418,379984,399166,384381,388227,388036,735527,726562,326199,334460,330180,334442
