ii	30	4	8	698179,724274,719375,715153,592316,518923,524235,524305,547799,524813,527959,556759,523198,528682,519201,529896,527807,532489,535168,538974,518756,525921,524588,530378,529587,539187,552090,551990,543963,542342,531010,519418,563145,566116,526637,527534,542969,567781,527512,577634,538945,584729,524576,526679
ii	30	4	9	656801,688091,696634,668716,591202,530926,594517,538216,525302,527045,525164,538232,545191,527641,527664,530831,543993,574518,528651,525928,540166,534340,528892,533811,548064,521284,522911,549935,523333,535436,570050,518361,536482,541106,523921,545140,544885,526120,530610,544421,571086,543111,529119,552186,563414,559051,523707,531548,547723,539728,530769,527899,521850
ii	60	4	0	665463,566622,525613,532350,540023,568265,561872,537232,522424,518940,527282,529518,522539,526631,523585,548314,547739,521328,537879,537058,537043,533404,534465,553106,569074,528929,518016,759235,596849,573623,611642,631962,664732,664433,668731,634726,547777,588878,592969,572557,790185,563766,588182,586397,576416,642692,638650,690074,534448,597538,570727,564022,534229,523438,522683,528672,527021,528087,519130,532810,524263,522856,519310
ii	60	4	1	747451,771289,767978,748279,559158,547870,537645,556383,599685,681400,673961,676643,568187,555374,523717,555726,575470,540049,533800,552682,539108,554198,531139,523658,521733,575426,539982,560802,535190,522421,555789,533720,527931,537387,534705,530450,532276,531761,562872,519383,542305,529877,547512,552019,591058,519100,542497,559545,532107,525921,525407,522869,531868,526491,530978,522029,531576,524845
ii	60	4	2	744225,772717,774415,710087,644335,568173,566897,529409,524983,543360,576959,523943,543770,550802,529516,537865,568553,594015,523227,538630,555961,525064,529572,558330,569345,522746,543036,528948,527409,530093,583319,574624,532406,608083,593399,625174,552847,543880,524002,524167,528402,532482,543233,523007,526910,531221,546348,557090,526540,538127,523735,523257,530856,523794,527904,523092,525668,531515,543330,586863
ii	60	4	3	656276,713156,681488,767247,720118,539933,558356,590751,522302,569981,524092,522811,649271,624910,704548,554808,527316,524022,525972,532883,554913,573357,546885,533848,579130,558805,530018,527968,526940,538650,552987,551677,544525,522175,523229,526611,526140,527200,523894,543323,524474,533042,535648,531250,541028,535017,523360,523896,531289,711329,523579,535428
ii	60	4	4	616807,616010,649966,669339,646013,544808,592635,599645,575785,524116,518256,536832,531201,550739,530670,529253,543456,551392,590973,546386,531876,622104,547156,523091,522485,523636,537070,695447,525788,533487,551602,538186,523450,543835,523941,522876,526733,532413,530419,546658,535034,532553,529396,530460,526034,538563,532425,537311,520891,518522,528205,536228
ii	60	4	5	691629,718608,739415,649101,583214,637099,569593,519070,553404,536564,535491,525908,582286,545655,523288,518135,522591,523957,556141,542008,530777,562064,550499,560303,555279,558995,527335,530103,544716,543144,526698,527846,552385,517171,553556,665701,548414,526829,588692,594259,530291,522900,530050,538612,540920,601416,528432,534128,544311,519455,534961,535474,532588,530154
ii	60	4	6	735858,820654,750823,758747,540259,545166,568848,524308,520470,573797,544348,537947,525274,526133,588475,611152,527194,522927,553336,535598,522184,515309,522186,604420,531118,537698,554402,555202,554630,536309,528790,544693,538544,524131,526595,538765,602635,526684,528966,527359,573075,533697,523036,521670,524450,520768,521109,557543,518764
ii	60	4	7	588828,615740,632534,567646,579142,563481,592741,579824,671997,529023,538989,586906,600770,520047,520304,545214,543611,528082,536542,520131,536717,539958,552500,529656,549027,538134,523956,530394,522471,531815,539265,536084,542947,520790,521391,543117,534059,525088,549122,584104,534326,519884,524626,526240,537948,527530,523500,546933,527959,532085,527006,522532,535958,522814,518955
ii	60	4	8	730069,767816,779227,636705,532855,567398,553207,538753,525606,553714,533357,519208,523498,532291,528274,520241,542442,522922,542814,554516,528304,518583,534099,544092,570946,535318,528912,544274,544752,520781,527685,520653,555431,542795,523432,532354,530145,540467,525880,526714,584728,597477,541385,532311,537972,613725,531649,532244,548240,525801,527029,521491,522058,519352,541712
ii	60	4	9	666041,852039,806936,864722,737672,548043,536985,533330,526778,549610,524225,530505,567027,544696,541844,547873,567636,531387,537537,516418,530795,527433,530081,550168,572425,557805,553778,537819,532200,560682,523251,524112,518824,527675,569684,577564,586859,539820,542408,527222,543992,546810,539762,524353,527449,524951,533904,531176,535942,541072,537610,561127,530180
ii	90	4	0	623501,661394,645562,654527,654780,615443,634595,659289,559855,526722,545668,557335,590987,562362,529877,519205,552084,519960,545693,540724,547809,528068,541827,523351,523755,560173,528288,524329,524449,525632,527616,549785,526613,531593,547415,541466,546433,518616,519391,528647,542775,540131,525318,552126,535408,559242,635901,639069,679618,652703,628637,655432,675112,524475,520547,521546,524330,523863,536948
ii	90	4	1	707526,725232,728652,680316,581147,522268,525324,524211,558513,528951,533876,531860,522033,526646,620579,636764,643488,522901,552726,522829,522903,536535,555828,546888,530903,535668,551945,532009,533368,522466,523132,542634,567176,530614,527939,524355,539497,545475,553867,523067,523323,522286,553814,518658,528708,533443,523485,519588,521755,526337,522389
ii	90	4	2	643921,725875,711418,705654,675047,575626,600961,544390,533168,539643,544575,586451,564255,551662,529351,537032,548148,525908,531907,535936,518784,534046,516109,520461,534155,559964,521362,519997,530901,525767,542126,538794,522849,522672,550001,536878,573977,522687,527581,526056,527910,523137,527803,528582,523401,525074,533986,521114,552335,551086,609526,543763,538050,530952,547835,519659
ii	90	4	3	740917,720454,648049,702668,615165,593255,529017,530423,527254,566283,531626,535430,526670,523165,538570,523355,527415,551210,529453,667785,658761,580650,534960,563956,692198,737131,722965,588145,554634,556695,630659,575332,530331,532559,557671,538839,557218,535027,515958,527456,544981,543571,526387,546359,608216,576241,613907,556539,551377,547767,540560,518294,523405,518854,523118,530377
ii	90	4	4	851694,876534,876662,786275,645484,660789,580766,552400,561321,528798,566996,546161,527032,551598,529613,538091,556448,523429,522196,549384,514466,536206,518868,532208,539992,526547,520155,527744,551639,541444,527246,523125,534002,564739,531926,530040,553154,524456,542803,535794,546296,533140,826332,552045,556508,555225,554104,557325,523510,523233,523735,519587,547109
ii	90	4	5	681827,678573,684554,716452,519260,517289,522248,591793,523002,557257,537330,568474,564377,546604,582604,551160,516930,529529,524529,523719,521613,530362,535561,548997,555097,572449,583392,529390,548008,527511,518031,539904,522628,526520,531852,531535,521826,519201,537540,523112,524021,530636,520201,534552,538968,531164,592483,527986
ii	90	4	6	879145,847396,931140,799627,723201,552203,583143,578628,607445,537866,652199,679114,569753,560522,620018,594456,670135,523870,542503,522396,548104,542374,541814,540225,538995,551533,522692,535079,518978,525278,543746,528373,526893,532947,566439,521360,560478,580068,519520,535520,553937,521833,551618,598889,558022,527008,540338,529238,560976,562173,532361,528173
ii	90	4	7	707925,703390,662934,744340,749075,722624,576555,603087,533226,565377,579796,590219,538212,527067,519495,519410,519855,544543,567759,575821,599880,573818,524673,542750,540325,640983,536547,524393,586234,531686,523423,543010,530240,517767,532996,525823,534110,547777,535308,528356,523928,530802,540959,549817,554973,542379,554156,533542,526387,527452,529700,519204
ii	90	4	8	651774,682459,682176,575590,581103,546329,530282,523067,537357,622903,576566,519732,576194,602100,538042,569542,547521,523319,523378,520058,546271,546698,530287,527302,518980,524656,549143,560708,534836,526156,533317,534451,539495,521144,537245,529814,528985,521374,528453,532722,546031,526556,545086,539142,544607,522647,542898,553811,549763,577391,550709,573742,541571,531497,522353,552181,580723,526560,524169,519556,530661
ii	90	4	9	651788,696584,699844,615642,715835,571438,564506,557772,572087,530700,542103,518114,521237,534824,544377,530197,522889,541722,546106,521062,526096,529033,527942,542976,554980,539207,525788,527861,554972,578556,530226,562935,523180,531262,568646,532938,523309,530133,540836,523771,542281,549525,530998,526749,530745,549465,529135,541716,536891,580843,583493,610138,577109,598792,608411,612392,531000,559202,519226
ii	120	4	0	607668,716455,744467,676503,650120,539795,539914,559516,563449,638606,535799,600354,533213,575227,582815,531364,566090,532826,543283,528877,546005,540903,528304,555996,532740,529528,543313,555259,526653,528120,530284,537172,550040,558440,526800,530611,531710,521979,530737,521610,526181,595939,525829,550760,530386,519329,541082
ii	120	4	1	796990,811255,741795,561971,584969,532189,519105,539643,538748,561137,555610,531624,524647,522898,546470,540045,567727,565373,546504,530932,527940,529183,539349,539540,523691,520719,528737,543532,522177,521466,548644,544176,519248,530887,527665,659979,616517,546672,734561,541933,551632,523040
ii	120	4	2	729421,720710,723646,543016,551657,569591,670399,690203,651236,602249,688225,627865,608712,755817,526980,529307,540427,530360,524611,635541,651277,656599,518553,572513,580841,518220,531587,540345,538289,535001,530346,527786,520094,527343,532430,542064,538422,541804,555988,532618,550248,589625,536722,522162,520846,534667,523617,519247,538688,536727,551635,523317,542114,536556,520294
ii	120	4	3	639481,627965,648693,622690,532572,556512,578522,627167,533234,518756,537084,521307,533354,525414,523044,524873,535558,521183,521818,532790,520051,527901,538325,523619,520613,539336,524854,518587,528046,522205,550541,527449,559840,562333,542288,527906,566325,558534,575506,526895,542960,558987,536430,530917,515388,536068,523005,562758,543599,527179,519964,536232
ii	120	4	4	741659,771412,706045,694230,570921,553462,545052,530901,523756,531224,523933,533992,538482,526807,532899,523341,532245,527298,536593,524160,531979,526410,536277,550923,552699,534506,523397,533185,533612,545333,526108,528063,551836,528119,529187,523440,535639,528714,529065,537321,542103,526739,528307,533397,524422,524792,529002,531850,545680,547998,537155,547525
ii	120	4	5	730090,737417,719159,538939,525085,553013,575075,591413,587779,538021,519651,538754,544876,528618,520084,532755,531725,526626,530762,532259,529606,540751,526920,578943,575714,604029,526323,524677,571624,662425,662109,590342,530123,560508,605060,523411,522786,526870,543992,557407,527361,523391,528380,541601,533675
ii	120	4	6	674775,682149,635753,531198,531175,543837,548821,542196,527194,551820,536820,516046,518897,531375,526095,528445,548502,570188,532063,525167,535560,531097,536555,550537,551432,533686,522670,555305,532827,543065,536875,523001,546224,556035,529449,535764,553400,542162,529766,555362,526625,569490,526515,537038,527261,518877,543067,514873,518579,523128
ii	120	4	7	684131,696571,703105,688434,667477,596999,599611,627558,596447,542960,530662,526201,533217,540986,529734,559177,537124,637063,519164,598876,600041,638431,661605,521415,658672,663994,651473,658376,522447,686895,696661,731816,694384,567412,581492,521782,523366,552069,521924,525479,529862,541538,524712,542831,549486,551090,552387,533804,539647,523789,547939,540091,519345,518869,521884,516448,522920,528358
ii	120	4	8	736934,749337,713883,774503,629921,569954,598799,591316,563829,536305,605355,730667,685530,539374,540355,529395,545833,526896,529781,541797,520112,532204,524943,543580,526971,526748,520703,556841,568263,553710,535454,531636,546637,553160,532151,540513,534813,526650,527165,518229,587538,548772,532162,523916,557112,527590,533777,555693,519301,518557,535182,594255,523972,523396,527469,524179
ii	120	4	9	701232,742497,767974,719549,670684,604773,610863,611711,576629,541132,525004,534141,528966,524377,523653,533535,551097,551933,526783,520510,533238,523842,527630,531369,540035,522624,572452,557773,523237,647511,680911,705241,531841,550096,553950,528635,567741,552586,567277,636039,547057,519766,522695,532485,561281,541304,538365,523888,535277,528830,532473,524323,518233
ii	200	1	0	595264,621197,608037,539294,532229,525150,557119,577402,526665,528301,535026,521792,520942,520852,526214,528447,531995,537372,532583,523964,542803,531064,534903,540346,563435,556954,529791,539235,538388,530749,542985,532720,519083,563165,551072,538367,534433,519803,536718,520814,522978,527594,539518,516413,568596,540107,518869
ii	200	1	1	603782,538920,522671,519562,523987,528225,531313,602963,611447,541256,585789,535958,534712,536038,535067,534545,522184,524116,543224,523277,527646,524439,525716,533181,519963,532402,518233,534403,521335,527370,537670,516507,534659,539502,533356,539323,524952,530933,524301,521029,523541,529304,524520,687562,527686,517615,526986
ii	200	1	2	755662,744042,531821,523453,536260,547002,556972,527597,550845,544735,536825,519351,520956,522852,520914,536868,525846,537711,520255,538877,538195,584546,549546,519378,530999,560166,533849,539321,538298,515888,538846,532703,545699,521521,516590,528925,531799,522705,533191,522303,519635,518087,528269,527088
ii	200	1	3	625978,610993,624068,519491,543860,524387,521002,532091,542804,520198,612476,567577,523615,525184,526794,534086,540529,532130,545412,518051,524105,527369,527698,542375,544388,534545,560601,527073,544620,523891,534621,526815,531810,522905,543825,524024,601153,520992,535207,527768,530192,518703,519275
ii	200	1	4	692095,762020,546491,523553,540211,522275,531752,564179,536523,523958,549000,533257,526209,522945,538490,537360,519894,532781,528563,527475,534044,531404,523929,523309,533058,520843,524120,561085,520569,522284,522145,527568,522665,525379,520527,579718,542791,529464,519487,531168,533102,523571,522435,528349,523544
ii	200	1	5	704604,730427,701076,650338,653357,546875,533498,524148,520014,526105,531036,523517,536187,539841,526724,519652,531660,526131,519112,523910,531326,517866,543106,568884,531620,533544,527882,525037,527345,523027,542882,558434,525461,556251,584425,522327,524107,522825,524141,522705,560389,535302,527708,535735,531004,537194,542602,531039,536814,515701,529364
