i	200000	0	703208,704622,715701,535341,543133,633017,534426,526851,531824,524100,523365,540789,567094,556907,519691,532050,581653,580757,573545,573955,567648,543844,564282,546461,556810,553758,519439,531521,522367,531264
i	200000	1	682996,675226,524387,523653,539716,530353,526291,530601,532596,540350,529584,565960,598925,626424,526337,547589,552040,532535,523443,518858,527439,535180,522237,532103,524534,555505,541572,556183,525661,559262,552965,524515,520093
i	200000	2	741869,737066,666919,541781,524228,531834,526326,519179,522584,525642,540352,549981,532740,543626,535669,547641,529979,554915,560548,536628,566771,563344,563384,532505,556280,538395,531874,527339,528435,531048,527366,537321,563918,528068,543601
i	200000	3	683949,665394,519696,541960,595566,552181,522608,550194,537412,531222,538357,532387,547810,538354,522613,563312,523488,535616,540160,542724,520823,540394,530153,553993,555590,523661,522963,524645,533687,519492,590166,527962,534798,535074,530382,554763,523054,527602,526594
i	200000	4	709021,740346,797221,623283,628361,616709,535842,532471,573273,563544,527595,609529,628222,628591,566579,596437,567014,541717,538921,530923,532405,580867,524015,532020,543684,551883,574066,554836,533669,542818,528273,518598,547952,527240,538718,622730,526273,524051,519572,528391,521303,518994,523352
i	200000	5	575172,658812,685153,693172,536195,522120,538873,551829,527438,531498,600112,592609,548340,601284,610720,602717,541280,539184,531137,544449,547512,526960,539919,534888,544648,550539,542343,529954,544933,557479,526083,533697,554394,571533,518944,537522,524157,529259,551178,527364,562979,539076,547347
i	200000	6	855587,796905,748316,568982,521772,603505,590841,523008,535003,615907,557910,549819,547283,532222,548336,544757,600910,604015,534608,564670,538890,656572,686134,645518,624622,574921,521746,521675,538671,542285,561013,564210,569081,529493,552242,526810,527429,552478,738801,519415
i	200000	7	673220,659697,610080,537239,678791,562363,532374,568800,530593,546963,542634,528297,522769,552426,514008,538393,524009,555640,527208,518461,534867,534751,542043,529756,560938,531292,522906,519349,542753,531799,555598,530722,533839,519672,524628,524444,532294,535108
i	200000	8	758451,731837,527493,540760,542809,530890,555430,554552,523840,522316,528823,556588,556260,535367,532156,547196,555581,554648,581023,551788,520811,585187,535148,522491,523957,550684,566707,544784,542932,574064,523282,563690,558499,592543,526980,523172
i	200000	9	833444,550457,523488,532975,532095,527860,554531,539875,533551,529403,533737,536176,524748,527812,532425,526470,522288,548702,591301,551245,530425,543516,531213,519668,574630,553125,531659,560071,581989,521853,533026,545269,590191,537129,529628,527385,531311,542317,523077
i	400000	0	660204,738635,725573,688599,549681,713972,720124,559754,527438,548090,546151,529556,544148,555492,546997,527542,543783,550868,532079,549077,546976,527518,537753,528513,539265,541272,525783,560446,525411,527721,646386,531808,539388,612962,539534,554694,532017,612526,675067,523780,551095,535063,527251
i	400000	1	828123,851328,812107,595826,593853,635759,551466,536450,539736,561796,546705,525802,619993,679350,519115,545281,520152,574423,530643,585186,604834,525219,524661,552813,536996,522894,541983,533813,526121,526882,525284,541961,530607,544966,530468,519265,523305,530975,520534,522025,526322,527819,527816
i	400000	2	676144,757755,764165,523164,524818,527242,532028,522714,553544,532878,519209,519180,559152,533354,527930,531362,530788,533476,557628,539825,525947,554342,542640,551739,561249,541695,578452,533568,535272,531507,620263,529895,541660,574140,610698,532848,543630,551116,542477,531786,526678,534607,540516,549309,519172,521233,523627
i	400000	3	754106,774531,536419,548854,580904,555071,560056,544924,539615,531619,575739,600165,615453,537334,550935,584367,585324,640757,615995,615035,591209,533827,594744,588211,550130,614835,622893,537636,529669,676012,684197,720164,667480,540509,733220,549043,534892,560249,540665,522084,536667,637940,557057,531181,533907,533846,541592,543858,550756,606017,523136,523153,615497
i	400000	4	585560,660010,628930,535521,555274,561033,559855,569638,578962,540179,552287,534781,534586,562521,538238,531381,552912,529672,540220,548049,612566,600047,618046,531585,602917,613507,619156,577479,583002,590717,593489,548607,568439,567217,526462,523104,522482,528707,523312
i	400000	5	736458,707007,601662,593210,524914,578719,554580,557593,523787,581485,522625,533342,559103,560716,567136,530013,522363,528835,531686,528845,527866,518979,606080,531323,543714,534208,523258,607041,619918,524738,524527,531754,642981,673852,624844,535187,530228,542540,527345
