i	200000	0	743206,747167,357861,337842,719387,327806,327833,738377,716661,327215,747270,327616,336338,733789,736140,735484,326412,743370,337483,336423,764460,327769,747098,735646,338651,325502,745668,402978,722996,740759,322187,720669,726181
i	200000	1	469377,465615,469352,427129,331720,836668,368741,332426,361612,377963,348045,323361,762280,334738,742384,420709,801865,719142,724365,340108,372756,323682,731681,353018,321618,720480,331370,357292,326436,753247,722774,318754,327411,332091,744225,344747,742368,319319,722728,734533,332103,719546,724774
i	200000	2	413163,455432,414177,858192,342035,333467,353081,347008,324458,337856,745437,765548,335527,753723,317989,342415,741155,756216,725463,327066,323673,334176,343266,346452,355681,332027,322698,330276,743666,331243,326942,319312,346255,335757,374957,331865,327327,322762,715516,738782,327689
i	200000	3	350969,752510,742428,335212,743527,334628,735340,719458,324104,375925,368536,325979,356720,717760,345212,323609,365214,377499,376726,356025,326646,340160,349418,722313,338220,328614,398799,812558,754301,333732,327696,731710,724367,746986,327948,333434,319279,723075,432141,730132
i	200000	4	353263,755376,386858,804039,786324,385192,322249,333885,349297,345741,325470,320260,741546,336848,372956,739835,731745,724783,776482,741793,322211,349303,337191,322729,323150,327247,722513,324207,330867,332793,330197,341207,733096,729975,319436
i	200000	5	321842,334257,819803,818764,731470,369090,392757,352494,331550,752979,333984,337431,323631,338449,335425,326186,332711,727600,326313,732423,723219,724045,326866,340660,751332,721850,719355,332449,728616,724031
i	200000	6	338232,419817,437801,764259,343614,330504,326346,354917,726286,320402,333048,731260,325738,739037,747314,733429,734437,366869,323982,325623,729582,732688,337505,322388,319499,749386,327043,331882,748264,733253,378177,776955,334129,722748,345391,320932,720954
i	200000	7	325209,741087,324048,328081,380670,339472,757210,321898,326253,355058,343976,732134,730785,742839,361946,732660,739359,734807,344672,752003,751230,359914,342565,327133,335148,744605,737899,334000,783594,809959,723204,344845,730145,724784,359927,762008,719268
i	200000	8	335096,514003,526159,572755,945116,760831,350105,320081,722014,314641,373459,353128,737331,335001,331227,371278,398419,325371,742678,722474,339239,762586,335443,732748,739935,346340,328084,720292,329999,718349,740131,742827,754723,729680,333529,730099,327600,342776,327442,733313,322117,344187,318981,319637
i	200000	9	470200,401184,747714,319517,738903,732087,807957,831427,729547,739898,391406,353202,319733,322995,721292,726581,715322,322235,326302,734229,335279,757467,772913,362704,338729,761822,316491,727596,322231,331953,323116,331854,351279,723301,731142
i	400000	0	395896,423979,425008,350908,346757,337174,764833,325191,737216,729434,726250,319259,331509,335863,322600,729899,332205,323229,335100,338100,728561,727205,347451,334888,732097,731824,738327,731298,722091,328151,319086,722665,326619,352757,783857,723355,728144,334124,352421,332973,361018,737631,358015,334014,719707,334458,727331,322808,763019
i	400000	1	730444,415442,440381,788871,454070,386615,864202,742671,406783,341249,735762,347063,350957,733285,331269,728846,339230,718533,352519,379763,326420,360989,773288,762733,324916,727485,348780,744845,340837,325897,347667,731867,743527,347533,383751,327633,773864,718237,730131,327555,724820,347593,323111,361880,324390,326892,333289,848966,747143
i	400000	2	325715,421157,725809,461173,478556,751192,397219,812121,341132,321842,328193,747118,722528,349796,331723,384415,341440,346487,452401,820272,825026,736592,335240,384100,351125,341898,340763,330367,363411,765267,732089,349771,344161,371651,335105,743619,341945,330592,329428,726583,344889,733347,323489,326783,740480,724661,749959,328140
i	400000	3	399226,736404,327473,722715,748068,348287,331483,431665,438329,330291,785556,340202,364097,741801,803134,730422,390777,722434,327881,741772,327604,726991,338741,351351,342079,763567,383695,343047,320530,331162,732067,435163,333215,779301,339508,350666,339596,774974,332209,339468,730784,335172,331499,335245,325990,344458
i	400000	4	374942,743291,318550,328536,775726,767099,783094,399238,779282,844898,780100,768572,716866,424691,347816,809831,342992,776653,723592,328067,381513,750395,347293,354955,325583,833273,376463,827408,797604,851877,431329,428526,397968,374401,338895,402391,796527,394406,803077,335224,336336,322088,728329,330670,335932,736137,722102
i	400000	5	448082,746380,797199,330167,324207,362422,757825,328250,329449,728983,327809,366220,745050,323347,723573,328995,326274,344736,342999,323150,321139,319455,736378,744503,335636,356056,329854,757624,367848,342365,339385,774240,354996,331171,363652,390803,732692,326129,328609,327470,338210,720429,719904,717878,725353,343454
i	400000	6	330598,330864,349274,345448,329441,802419,761248,327165,330796,756891,324804,344065,359999,338911,734656,333938,348107,722853,424299,364647,399331,318419,333550,335192,751421,762675,323804,343297,726624,326561,327873,323905,326357,744073,749563,743710,746996,738778,342974,732057,328563
i	400000	7	754391,749913,381934,744227,345817,325672,346086,327959,358229,327612,352371,795013,323162,843782,457519,337040,538571,459403,726267,330566,319732,356751,341036,343455,799786,360617,827735,767566,391826,792575,722434,332600,730475,327260,331148,342131,357434,754308,367045,733395,775440,331532,346127,739802,323017,719929,321441,719279,357661
i	400000	8	335385,729944,324571,784587,329010,761403,351552,810392,351122,749147,326203,341285,743045,330632,725430,344047,722945,723282,723488,338432,726396,355994,727704,740064,334497,348272,348007,332825,742209,335225,729218,320845,331232,725530,719222,733146,318516,329091,840051,725585,719656,732018
i	400000	9	756625,751004,765753,336011,329324,730279,740995,342720,371849,347556,365034,328517,363691,755458,319541,323652,326384,381066,326314,424133,426829,758444,327014,749108,723763,323960,341271,352893,331957,744061,330342,725435,334836,324720,764696,334011,350192,343484,354126,324632,743061,320073,320636,720000
i	600000	0	755844,860155,825221,751838,333240,730992,738863,762084,730797,323271,758245,376405,882573,861446,742557,736146,737263,334591,331268,322704,353441,758968,773916,760097,773781,374740,727119,771873,355468,742869,733463,321399,719786,329050,332477,731793,328001,344307,337583,330633,739347,762361,321728,748070,327728,327210,334452,330546,723406
i	600000	1	717265,330344,334683,341519,318896,738509,738340,728081,319773,738216,751787,359822,736133,349501,377813,349764,994459,340576,327971,318966,722774,342250,327106,744125,758243,337541,319349,368364,363729,329067,739720,326901,320491,334539,355882,341320,320444,734168,335641,334772,719791,740677,331459,351665,328948,724476,323476,321631
